tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_salarial_mensual_eur
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2013,T2,2013-T2,399.9
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2013,T1,2013-T1,30.11
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2012,T4,2012-T4,261.75
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2012,T3,2012-T3,74.52
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2012,T2,2012-T2,391.01
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2012,T1,2012-T1,41.98
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2011,T4,2011-T4,356.18
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2011,T3,2011-T3,83.68
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2011,T2,2011-T2,350.57
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2011,T1,2011-T1,59.64
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2010,T4,2010-T4,380.77
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2010,T3,2010-T3,100.16
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2010,T2,2010-T2,379.72
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2010,T1,2010-T1,46.14
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2009,T4,2009-T4,374.78
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2009,T3,2009-T3,81.32
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2009,T2,2009-T2,328.32
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2009,T1,2009-T1,33.39
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2008,T4,2008-T4,354.79
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2008,T3,2008-T3,68.64
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2008,T2,2008-T2,303.91
Jornada a tiempo completo,P,Educación,Coste salarial pagos extraordinarios,2008,T1,2008-T1,28.59
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2026,T1,2026-T1,171.73
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2025,T4,2025-T4,115.79
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2025,T3,2025-T3,87.87
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2025,T2,2025-T2,72.72
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2025,T1,2025-T1,70.67
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2024,T4,2024-T4,71.48
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2024,T3,2024-T3,104.16
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2024,T2,2024-T2,72.81
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2024,T1,2024-T1,68.21
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2023,T4,2023-T4,74.53
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2023,T3,2023-T3,68.01
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2023,T2,2023-T2,71.54
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2023,T1,2023-T1,58.95
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2022,T4,2022-T4,73.54
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2022,T3,2022-T3,63.3
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2022,T2,2022-T2,64.83
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2022,T1,2022-T1,58.66
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2021,T4,2021-T4,65.34
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2021,T3,2021-T3,82.02
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2021,T2,2021-T2,73.91
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2021,T1,2021-T1,62.37
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2020,T4,2020-T4,65.63
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2020,T3,2020-T3,68.58
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2020,T2,2020-T2,57.41
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2020,T1,2020-T1,59.91
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2019,T4,2019-T4,52.36
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2019,T3,2019-T3,54.37
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2019,T2,2019-T2,62.36
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2019,T1,2019-T1,48.6
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2018,T4,2018-T4,74.01
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2018,T3,2018-T3,70.08
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2018,T2,2018-T2,55.33
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2018,T1,2018-T1,35.92
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2017,T4,2017-T4,47.85
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2017,T3,2017-T3,70.56
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2017,T2,2017-T2,62.85
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2017,T1,2017-T1,46.27
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2016,T4,2016-T4,54.25
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2016,T3,2016-T3,56.76
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2016,T2,2016-T2,66.69
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2016,T1,2016-T1,57.97
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2015,T4,2015-T4,56.19
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2015,T3,2015-T3,40.05
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2015,T2,2015-T2,59.13
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2015,T1,2015-T1,62.76
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2014,T4,2014-T4,38.69
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2014,T3,2014-T3,36.5
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2014,T2,2014-T2,44.61
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2014,T1,2014-T1,33.82
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2013,T4,2013-T4,34.98
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2013,T3,2013-T3,33.99
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2013,T2,2013-T2,40.27
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2013,T1,2013-T1,38.18
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2012,T4,2012-T4,43.91
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2012,T3,2012-T3,35.69
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2012,T2,2012-T2,46.33
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2012,T1,2012-T1,39.94
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2011,T4,2011-T4,58.9
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2011,T3,2011-T3,44.74
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2011,T2,2011-T2,44.71
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2011,T1,2011-T1,44.09
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2010,T4,2010-T4,71.01
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2010,T3,2010-T3,44.57
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2010,T2,2010-T2,50.69
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2010,T1,2010-T1,40.0
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2009,T4,2009-T4,70.42
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2009,T3,2009-T3,47.35
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2009,T2,2009-T2,56.08
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2009,T1,2009-T1,25.27
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2008,T4,2008-T4,33.95
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2008,T3,2008-T3,23.73
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2008,T2,2008-T2,34.96
Jornada a tiempo completo,P,Educación,Coste salarial pagos atrasados,2008,T1,2008-T1,37.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2026,T1,2026-T1,2816.84
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2025,T4,2025-T4,3010.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2025,T3,2025-T3,2592.31
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2025,T2,2025-T2,3035.33
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2025,T1,2025-T1,2590.69
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2024,T4,2024-T4,2990.25
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2024,T3,2024-T3,2617.43
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2024,T2,2024-T2,2970.37
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2024,T1,2024-T1,2571.35
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2023,T4,2023-T4,2877.85
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2023,T3,2023-T3,2477.08
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2023,T2,2023-T2,2903.77
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2023,T1,2023-T1,2472.33
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2022,T4,2022-T4,2882.89
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2022,T3,2022-T3,2402.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2022,T2,2022-T2,2729.6
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2022,T1,2022-T1,2333.27
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2021,T4,2021-T4,2713.36
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2021,T3,2021-T3,2342.12
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2021,T2,2021-T2,2723.99
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2021,T1,2021-T1,2323.75
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2020,T4,2020-T4,2658.01
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2020,T3,2020-T3,2315.88
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2020,T2,2020-T2,2549.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2020,T1,2020-T1,2285.94
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2019,T4,2019-T4,2655.04
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2019,T3,2019-T3,2301.96
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2019,T2,2019-T2,2673.27
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2019,T1,2019-T1,2264.35
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2018,T4,2018-T4,2588.0
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2018,T3,2018-T3,2264.18
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2018,T2,2018-T2,2565.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2018,T1,2018-T1,2234.39
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2017,T4,2017-T4,2590.12
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2017,T3,2017-T3,2242.87
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2017,T2,2017-T2,2584.41
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2017,T1,2017-T1,2268.37
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2016,T4,2016-T4,2572.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2016,T3,2016-T3,2289.99
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2016,T2,2016-T2,2578.99
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2016,T1,2016-T1,2248.1
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2015,T4,2015-T4,2590.35
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2015,T3,2015-T3,2206.32
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2015,T2,2015-T2,2568.71
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2015,T1,2015-T1,2216.72
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2014,T4,2014-T4,2470.7
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2014,T3,2014-T3,2197.22
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2014,T2,2014-T2,2511.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2014,T1,2014-T1,2200.85
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2013,T4,2013-T4,2507.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2013,T3,2013-T3,2157.33
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2013,T2,2013-T2,2488.45
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2013,T1,2013-T1,2172.07
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2012,T4,2012-T4,2304.29
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2012,T3,2012-T3,2195.83
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2012,T2,2012-T2,2557.34
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2012,T1,2012-T1,2245.18
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2011,T4,2011-T4,2565.31
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2011,T3,2011-T3,2193.61
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2011,T2,2011-T2,2625.6
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2011,T1,2011-T1,2221.9
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2010,T4,2010-T4,2521.57
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2010,T3,2010-T3,2193.82
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2010,T2,2010-T2,2705.62
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2010,T1,2010-T1,2260.01
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2009,T4,2009-T4,2588.29
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2009,T3,2009-T3,2199.29
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2009,T2,2009-T2,2606.29
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2009,T1,2009-T1,2214.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2008,T4,2008-T4,2521.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2008,T3,2008-T3,2123.76
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2008,T2,2008-T2,2479.1
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total,2008,T1,2008-T1,2123.97
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2026,T1,2026-T1,2460.45
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2025,T4,2025-T4,2388.02
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2025,T3,2025-T3,2364.96
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2025,T2,2025-T2,2356.66
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2025,T1,2025-T1,2365.0
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2024,T4,2024-T4,2378.78
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2024,T3,2024-T3,2344.43
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2024,T2,2024-T2,2329.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2024,T1,2024-T1,2342.89
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2023,T4,2023-T4,2308.69
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2023,T3,2023-T3,2273.06
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2023,T2,2023-T2,2279.95
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2023,T1,2023-T1,2261.75
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2022,T4,2022-T4,2223.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2022,T3,2022-T3,2177.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2022,T2,2022-T2,2162.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2022,T1,2022-T1,2140.1
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2021,T4,2021-T4,2173.83
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2021,T3,2021-T3,2133.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2021,T2,2021-T2,2163.3
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2021,T1,2021-T1,2137.3
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2020,T4,2020-T4,2112.64
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2020,T3,2020-T3,2099.06
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2020,T2,2020-T2,1995.88
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2020,T1,2020-T1,2112.69
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2019,T4,2019-T4,2123.25
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2019,T3,2019-T3,2100.03
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2019,T2,2019-T2,2116.75
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2019,T1,2019-T1,2092.2
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2018,T4,2018-T4,2073.73
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2018,T3,2018-T3,2046.9
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2018,T2,2018-T2,2040.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2018,T1,2018-T1,2047.9
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2017,T4,2017-T4,2078.78
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2017,T3,2017-T3,2052.07
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2017,T2,2017-T2,2045.9
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2017,T1,2017-T1,2073.16
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2016,T4,2016-T4,2113.89
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2016,T3,2016-T3,2093.49
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2016,T2,2016-T2,2095.31
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2016,T1,2016-T1,2105.94
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2015,T4,2015-T4,2111.21
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2015,T3,2015-T3,2047.74
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2015,T2,2015-T2,2069.1
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2015,T1,2015-T1,2083.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2014,T4,2014-T4,2060.42
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2014,T3,2014-T3,2041.93
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2014,T2,2014-T2,2059.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2014,T1,2014-T1,2087.96
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2013,T4,2013-T4,2070.65
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2013,T3,2013-T3,2031.17
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2013,T2,2013-T2,2066.36
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2013,T1,2013-T1,2063.77
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2012,T4,2012-T4,2082.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2012,T3,2012-T3,2092.42
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2012,T2,2012-T2,2108.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2012,T1,2012-T1,2121.33
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2011,T4,2011-T4,2107.07
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2011,T3,2011-T3,2083.12
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2011,T2,2011-T2,2092.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2011,T1,2011-T1,2100.18
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2010,T4,2010-T4,2086.57
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2010,T3,2010-T3,2083.5
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2010,T2,2010-T2,2115.29
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2010,T1,2010-T1,2137.47
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2009,T4,2009-T4,2130.34
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2009,T3,2009-T3,2105.88
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2009,T2,2009-T2,2107.1
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2009,T1,2009-T1,2111.07
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2008,T4,2008-T4,2087.79
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2008,T3,2008-T3,2040.2
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2008,T2,2008-T2,2012.54
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial ordinario,2008,T1,2008-T1,2002.49
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2026,T1,2026-T1,119.82
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2025,T4,2025-T4,438.75
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2025,T3,2025-T3,93.97
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2025,T2,2025-T2,462.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2025,T1,2025-T1,87.55
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2024,T4,2024-T4,458.61
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2024,T3,2024-T3,82.72
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2024,T2,2024-T2,486.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2024,T1,2024-T1,88.7
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2023,T4,2023-T4,447.43
