tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_hora_efectiva_eur
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2024,T2,2024-T2,11.77
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2024,T1,2024-T1,12.01
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2023,T4,2023-T4,11.7
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2023,T3,2023-T3,12.25
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2023,T2,2023-T2,11.45
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2023,T1,2023-T1,10.73
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2022,T4,2022-T4,11.19
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2022,T3,2022-T3,11.59
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2022,T2,2022-T2,10.6
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2022,T1,2022-T1,10.57
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2021,T4,2021-T4,10.93
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2021,T3,2021-T3,11.36
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2021,T2,2021-T2,10.76
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2021,T1,2021-T1,10.62
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2020,T4,2020-T4,10.72
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2020,T3,2020-T3,11.13
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2020,T2,2020-T2,10.69
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2020,T1,2020-T1,10.46
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2019,T4,2019-T4,10.64
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2019,T3,2019-T3,11.1
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2019,T2,2019-T2,10.27
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2019,T1,2019-T1,9.93
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2018,T4,2018-T4,10.42
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2018,T3,2018-T3,10.77
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2018,T2,2018-T2,9.57
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2018,T1,2018-T1,9.77
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2017,T4,2017-T4,10.27
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2017,T3,2017-T3,10.28
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2017,T2,2017-T2,9.62
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2017,T1,2017-T1,9.37
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2016,T4,2016-T4,10.06
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2016,T3,2016-T3,10.29
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2016,T2,2016-T2,9.21
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2016,T1,2016-T1,9.97
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2015,T4,2015-T4,9.59
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2015,T3,2015-T3,10.11
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2015,T2,2015-T2,9.53
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2015,T1,2015-T1,9.54
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2014,T4,2014-T4,9.51
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2014,T3,2014-T3,10.29
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2014,T2,2014-T2,9.72
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2014,T1,2014-T1,9.59
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2013,T4,2013-T4,9.96
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2013,T3,2013-T3,10.66
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2013,T2,2013-T2,9.57
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2013,T1,2013-T1,9.96
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2012,T4,2012-T4,10.38
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2012,T3,2012-T3,10.72
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2012,T2,2012-T2,9.78
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2012,T1,2012-T1,9.48
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2011,T4,2011-T4,9.8
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2011,T3,2011-T3,10.54
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2011,T2,2011-T2,9.73
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2011,T1,2011-T1,9.39
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2010,T4,2010-T4,9.84
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2010,T3,2010-T3,10.41
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2010,T2,2010-T2,9.72
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2010,T1,2010-T1,9.91
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2009,T4,2009-T4,9.74
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2009,T3,2009-T3,10.26
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2009,T2,2009-T2,9.45
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2009,T1,2009-T1,9.43
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2008,T4,2008-T4,9.09
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2008,T3,2008-T3,9.82
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2008,T2,2008-T2,8.61
Jornada a tiempo parcial,C,Industria manufacturera,Coste salarial ordinario por hora,2008,T1,2008-T1,8.89
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2026,T1,2026-T1,14.04
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2025,T4,2025-T4,16.71
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2025,T3,2025-T3,17.04
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2025,T2,2025-T2,18.02
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2025,T1,2025-T1,16.19
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2024,T4,2024-T4,21.45
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2024,T3,2024-T3,18.91
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2024,T2,2024-T2,20.39
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2024,T1,2024-T1,18.75
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2023,T4,2023-T4,19.78
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2023,T3,2023-T3,17.78
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2023,T2,2023-T2,16.84
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2023,T1,2023-T1,14.15
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2022,T4,2022-T4,15.59
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2022,T3,2022-T3,15.05
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2022,T2,2022-T2,14.31
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2022,T1,2022-T1,13.61
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2021,T4,2021-T4,17.69
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2021,T3,2021-T3,16.42
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2021,T2,2021-T2,15.1
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2021,T1,2021-T1,22.95
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2020,T4,2020-T4,19.15
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2020,T3,2020-T3,16.2
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2020,T2,2020-T2,13.93
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2020,T1,2020-T1,14.4
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2019,T4,2019-T4,19.69
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2019,T3,2019-T3,13.55
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2019,T2,2019-T2,12.81
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2019,T1,2019-T1,11.65
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2018,T4,2018-T4,13.05
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2018,T3,2018-T3,15.57
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2018,T2,2018-T2,13.2
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2018,T1,2018-T1,15.74
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2017,T4,2017-T4,23.86
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2017,T3,2017-T3,18.42
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2017,T2,2017-T2,15.84
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2017,T1,2017-T1,14.84
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2016,T4,2016-T4,14.26
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2016,T3,2016-T3,14.7
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2016,T2,2016-T2,13.92
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2016,T1,2016-T1,14.04
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2015,T4,2015-T4,22.25
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2015,T3,2015-T3,15.78
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2015,T2,2015-T2,12.83
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2015,T1,2015-T1,12.04
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2014,T4,2014-T4,14.5
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2014,T3,2014-T3,12.89
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2014,T2,2014-T2,13.54
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2014,T1,2014-T1,10.9
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2013,T4,2013-T4,11.08
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2013,T3,2013-T3,12.28
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2013,T2,2013-T2,12.35
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2013,T1,2013-T1,11.88
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2012,T4,2012-T4,12.6
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2012,T3,2012-T3,12.87
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2012,T2,2012-T2,11.81
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2012,T1,2012-T1,11.64
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2011,T4,2011-T4,12.6
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2011,T3,2011-T3,13.08
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2011,T2,2011-T2,13.9
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2011,T1,2011-T1,12.12
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2010,T4,2010-T4,13.96
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2010,T3,2010-T3,11.95
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2010,T2,2010-T2,13.96
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2010,T1,2010-T1,14.5
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2009,T4,2009-T4,13.57
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2009,T3,2009-T3,11.64
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2009,T2,2009-T2,12.44
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2009,T1,2009-T1,14.64
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2008,T4,2008-T4,17.06
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2008,T3,2008-T3,14.45
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2008,T2,2008-T2,15.34
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial total por hora,2008,T1,2008-T1,15.9
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2026,T1,2026-T1,12.71
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2025,T4,2025-T4,14.72
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2025,T3,2025-T3,16.03
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2025,T2,2025-T2,15.02
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2025,T1,2025-T1,14.91
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2024,T4,2024-T4,18.89
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2024,T3,2024-T3,18.3
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2024,T2,2024-T2,16.43
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2024,T1,2024-T1,16.17
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2023,T4,2023-T4,17.29
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2023,T3,2023-T3,16.52
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2023,T2,2023-T2,14.88
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2023,T1,2023-T1,13.15
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2022,T4,2022-T4,13.61
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2022,T3,2022-T3,14.68
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2022,T2,2022-T2,12.95
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2022,T1,2022-T1,12.39
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2021,T4,2021-T4,12.38
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2021,T3,2021-T3,15.79
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2021,T2,2021-T2,12.68
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2021,T1,2021-T1,12.08
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2020,T4,2020-T4,13.26
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2020,T3,2020-T3,15.91
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2020,T2,2020-T2,12.89
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2020,T1,2020-T1,11.4
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2019,T4,2019-T4,11.68
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2019,T3,2019-T3,12.88
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2019,T2,2019-T2,11.4
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2019,T1,2019-T1,11.48
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2018,T4,2018-T4,12.0
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2018,T3,2018-T3,14.8
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2018,T2,2018-T2,12.34
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2018,T1,2018-T1,13.88
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2017,T4,2017-T4,13.1
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2017,T3,2017-T3,14.28
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2017,T2,2017-T2,11.8
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2017,T1,2017-T1,12.42
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2016,T4,2016-T4,12.88
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2016,T3,2016-T3,14.05
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2016,T2,2016-T2,13.29
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2016,T1,2016-T1,13.48
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2015,T4,2015-T4,13.11
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2015,T3,2015-T3,13.94
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2015,T2,2015-T2,11.13
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2015,T1,2015-T1,10.73
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2014,T4,2014-T4,11.62
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2014,T3,2014-T3,11.96
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2014,T2,2014-T2,11.65
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2014,T1,2014-T1,10.01
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2013,T4,2013-T4,10.23
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2013,T3,2013-T3,11.87
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2013,T2,2013-T2,10.83
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2013,T1,2013-T1,10.4
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2012,T4,2012-T4,12.07
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2012,T3,2012-T3,12.49
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2012,T2,2012-T2,10.33
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2012,T1,2012-T1,10.17
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2011,T4,2011-T4,11.7
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2011,T3,2011-T3,11.87
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2011,T2,2011-T2,11.67
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2011,T1,2011-T1,10.72
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2010,T4,2010-T4,11.64
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2010,T3,2010-T3,11.09
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2010,T2,2010-T2,11.92
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2010,T1,2010-T1,12.02
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2009,T4,2009-T4,10.8
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2009,T3,2009-T3,10.77
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2009,T2,2009-T2,10.99
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2009,T1,2009-T1,13.1
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2008,T4,2008-T4,13.59
