codigo_cnae,descripcion_cnae,sexo,anio,periodo,salario_medio_anual_bruto_eur
B_S,Todas las secciones,Ambos sexos,2024,2024,29540.26
B_S,Todas las secciones,Ambos sexos,2023,2023,28049.94
B_S,Todas las secciones,Ambos sexos,2022,2022,26948.87
B_S,Todas las secciones,Ambos sexos,2021,2021,25896.82
B_S,Todas las secciones,Ambos sexos,2020,2020,25165.51
B_S,Todas las secciones,Ambos sexos,2019,2019,24395.98
B_S,Todas las secciones,Ambos sexos,2018,2018,24009.12
B_S,Todas las secciones,Ambos sexos,2017,2017,23646.5
B_S,Todas las secciones,Ambos sexos,2016,2016,23156.34
B_S,Todas las secciones,Ambos sexos,2015,2015,23106.3
B_S,Todas las secciones,Ambos sexos,2014,2014,22858.17
B_S,Todas las secciones,Ambos sexos,2013,2013,22697.86
B_S,Todas las secciones,Ambos sexos,2012,2012,22726.44
B_S,Todas las secciones,Ambos sexos,2011,2011,22899.35
B_S,Todas las secciones,Ambos sexos,2010,2010,22790.2
B_S,Todas las secciones,Ambos sexos,2009,2009,22511.47
B_S,Todas las secciones,Ambos sexos,2008,2008,21883.42
B_S,Todas las secciones,Mujeres,2024,2024,26904.9
B_S,Todas las secciones,Mujeres,2023,2023,25591.31
B_S,Todas las secciones,Mujeres,2022,2022,24359.82
B_S,Todas las secciones,Mujeres,2021,2021,23175.95
B_S,Todas las secciones,Mujeres,2020,2020,22467.48
B_S,Todas las secciones,Mujeres,2019,2019,21682.02
B_S,Todas las secciones,Mujeres,2018,2018,21011.89
B_S,Todas las secciones,Mujeres,2017,2017,20607.85
B_S,Todas las secciones,Mujeres,2016,2016,20131.41
B_S,Todas las secciones,Mujeres,2015,2015,20051.58
B_S,Todas las secciones,Mujeres,2014,2014,19744.82
B_S,Todas las secciones,Mujeres,2013,2013,19514.58
B_S,Todas las secciones,Mujeres,2012,2012,19537.33
B_S,Todas las secciones,Mujeres,2011,2011,19767.59
B_S,Todas las secciones,Mujeres,2010,2010,19735.22
B_S,Todas las secciones,Mujeres,2009,2009,19502.02
B_S,Todas las secciones,Mujeres,2008,2008,18910.62
B_S,Todas las secciones,Hombres,2024,2024,32057.55
B_S,Todas las secciones,Hombres,2023,2023,30372.49
B_S,Todas las secciones,Hombres,2022,2022,29381.84
B_S,Todas las secciones,Hombres,2021,2021,28388.69
B_S,Todas las secciones,Hombres,2020,2020,27642.52
B_S,Todas las secciones,Hombres,2019,2019,26934.38
B_S,Todas las secciones,Hombres,2018,2018,26738.19
B_S,Todas las secciones,Hombres,2017,2017,26391.84
B_S,Todas las secciones,Hombres,2016,2016,25924.43
B_S,Todas las secciones,Hombres,2015,2015,25992.76
B_S,Todas las secciones,Hombres,2014,2014,25727.24
B_S,Todas las secciones,Hombres,2013,2013,25675.17
B_S,Todas las secciones,Hombres,2012,2012,25682.05
B_S,Todas las secciones,Hombres,2011,2011,25667.89
B_S,Todas las secciones,Hombres,2010,2010,25479.74
B_S,Todas las secciones,Hombres,2009,2009,25001.05
B_S,Todas las secciones,Hombres,2008,2008,24203.33
B,Industrias extractivas,Ambos sexos,2024,2024,41951.74
B,Industrias extractivas,Ambos sexos,2023,2023,38869.23
B,Industrias extractivas,Ambos sexos,2022,2022,36308.58
B,Industrias extractivas,Ambos sexos,2021,2021,34866.39
B,Industrias extractivas,Ambos sexos,2020,2020,34424.68
B,Industrias extractivas,Ambos sexos,2019,2019,34159.42
B,Industrias extractivas,Ambos sexos,2018,2018,33990.57
B,Industrias extractivas,Ambos sexos,2017,2017,32555.75
B,Industrias extractivas,Ambos sexos,2016,2016,32400.69
B,Industrias extractivas,Ambos sexos,2015,2015,32494.07
B,Industrias extractivas,Ambos sexos,2014,2014,32971.21
B,Industrias extractivas,Ambos sexos,2013,2013,31389.5
B,Industrias extractivas,Ambos sexos,2012,2012,30236.84
B,Industrias extractivas,Ambos sexos,2011,2011,29223.47
B,Industrias extractivas,Ambos sexos,2010,2010,28373.35
B,Industrias extractivas,Ambos sexos,2009,2009,27051.36
B,Industrias extractivas,Ambos sexos,2008,2008,26647.03
B,Industrias extractivas,Mujeres,2024,2024,-51101.45
B,Industrias extractivas,Mujeres,2023,2023,-45189.94
B,Industrias extractivas,Mujeres,2022,2022,-42851.51
B,Industrias extractivas,Mujeres,2021,2021,-41919.95
B,Industrias extractivas,Mujeres,2020,2020,-40804.11
B,Industrias extractivas,Mujeres,2019,2019,-39732.29
B,Industrias extractivas,Mujeres,2018,2018,-38900.71
B,Industrias extractivas,Mujeres,2017,2017,-35259.06
B,Industrias extractivas,Mujeres,2016,2016,-35133.36
B,Industrias extractivas,Mujeres,2015,2015,-36885.69
B,Industrias extractivas,Mujeres,2014,2014,-38303.3
B,Industrias extractivas,Mujeres,2013,2013,-29485.44
B,Industrias extractivas,Mujeres,2012,2012,-27562.19
B,Industrias extractivas,Mujeres,2011,2011,-25943.52
B,Industrias extractivas,Mujeres,2010,2010,-24728.07
B,Industrias extractivas,Mujeres,2009,2009,-26213.08
B,Industrias extractivas,Mujeres,2008,2008,-23057.4
B,Industrias extractivas,Hombres,2024,2024,40224.17
B,Industrias extractivas,Hombres,2023,2023,37724.88
B,Industrias extractivas,Hombres,2022,2022,35064.02
B,Industrias extractivas,Hombres,2021,2021,33557.99
B,Industrias extractivas,Hombres,2020,2020,33198.8
B,Industrias extractivas,Hombres,2019,2019,33116.69
B,Industrias extractivas,Hombres,2018,2018,33095.45
B,Industrias extractivas,Hombres,2017,2017,32127.49
B,Industrias extractivas,Hombres,2016,2016,31968.68
B,Industrias extractivas,Hombres,2015,2015,31770.89
B,Industrias extractivas,Hombres,2014,2014,32130.12
B,Industrias extractivas,Hombres,2013,2013,31714.85
B,Industrias extractivas,Hombres,2012,2012,30628.55
B,Industrias extractivas,Hombres,2011,2011,29602.06
B,Industrias extractivas,Hombres,2010,2010,28713.18
B,Industrias extractivas,Hombres,2009,2009,27123.0
B,Industrias extractivas,Hombres,2008,2008,26981.1
C,Industria manufacturera,Ambos sexos,2024,2024,32881.61
C,Industria manufacturera,Ambos sexos,2023,2023,31064.13
C,Industria manufacturera,Ambos sexos,2022,2022,30000.69
C,Industria manufacturera,Ambos sexos,2021,2021,28585.65
C,Industria manufacturera,Ambos sexos,2020,2020,27875.98
C,Industria manufacturera,Ambos sexos,2019,2019,27604.74
C,Industria manufacturera,Ambos sexos,2018,2018,27640.12
C,Industria manufacturera,Ambos sexos,2017,2017,27214.3
C,Industria manufacturera,Ambos sexos,2016,2016,26698.42
C,Industria manufacturera,Ambos sexos,2015,2015,26543.77
C,Industria manufacturera,Ambos sexos,2014,2014,26476.73
C,Industria manufacturera,Ambos sexos,2013,2013,26042.43
C,Industria manufacturera,Ambos sexos,2012,2012,25510.48
C,Industria manufacturera,Ambos sexos,2011,2011,25308.11
C,Industria manufacturera,Ambos sexos,2010,2010,24863.7
C,Industria manufacturera,Ambos sexos,2009,2009,23907.49
C,Industria manufacturera,Ambos sexos,2008,2008,23615.61
C,Industria manufacturera,Mujeres,2024,2024,29118.1
C,Industria manufacturera,Mujeres,2023,2023,27028.65
C,Industria manufacturera,Mujeres,2022,2022,25932.76
C,Industria manufacturera,Mujeres,2021,2021,24456.75
C,Industria manufacturera,Mujeres,2020,2020,23765.8
C,Industria manufacturera,Mujeres,2019,2019,23339.25
C,Industria manufacturera,Mujeres,2018,2018,23091.83
C,Industria manufacturera,Mujeres,2017,2017,22857.78
C,Industria manufacturera,Mujeres,2016,2016,22261.93
C,Industria manufacturera,Mujeres,2015,2015,22001.02
C,Industria manufacturera,Mujeres,2014,2014,21923.13
C,Industria manufacturera,Mujeres,2013,2013,21464.92
C,Industria manufacturera,Mujeres,2012,2012,20975.22
C,Industria manufacturera,Mujeres,2011,2011,20683.04
C,Industria manufacturera,Mujeres,2010,2010,20584.23
C,Industria manufacturera,Mujeres,2009,2009,19727.98
C,Industria manufacturera,Mujeres,2008,2008,19072.72
C,Industria manufacturera,Hombres,2024,2024,34336.38
C,Industria manufacturera,Hombres,2023,2023,32604.23
C,Industria manufacturera,Hombres,2022,2022,31544.67
C,Industria manufacturera,Hombres,2021,2021,30102.28
C,Industria manufacturera,Hombres,2020,2020,29383.74
C,Industria manufacturera,Hombres,2019,2019,29188.87
C,Industria manufacturera,Hombres,2018,2018,29288.25
C,Industria manufacturera,Hombres,2017,2017,28741.18
C,Industria manufacturera,Hombres,2016,2016,28256.2
C,Industria manufacturera,Hombres,2015,2015,28129.88
C,Industria manufacturera,Hombres,2014,2014,28086.91
C,Industria manufacturera,Hombres,2013,2013,27657.92
C,Industria manufacturera,Hombres,2012,2012,27110.11
C,Industria manufacturera,Hombres,2011,2011,26923.02
C,Industria manufacturera,Hombres,2010,2010,26355.18
C,Industria manufacturera,Hombres,2009,2009,25341.93
C,Industria manufacturera,Hombres,2008,2008,25233.51
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2024,2024,57931.81
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2023,2023,54447.96
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2022,2022,55470.69
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2021,2021,52985.83
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2020,2020,53775.71
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2019,2019,52162.53
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2018,2018,51237.33
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2017,2017,52014.79
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2016,2016,50992.09
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2015,2015,51919.72
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2014,2014,51034.67
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2013,2013,52827.56
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2012,2012,52324.67
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2011,2011,50371.41
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2010,2010,48803.35
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2009,2009,50536.7
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Ambos sexos,2008,2008,48578.65
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2024,2024,50357.48
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2023,2023,-47681.37
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2022,2022,49546.23
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2021,2021,-45462.89
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2020,2020,-45975.8
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2019,2019,-45012.17
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2018,2018,-44395.92
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2017,2017,-44656.93
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2016,2016,-44147.19
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2015,2015,-43674.19
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2014,2014,-43473.8
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2013,2013,-44341.93
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2012,2012,-44634.43
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2011,2011,-44662.78
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2010,2010,-41782.57
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2009,2009,-42200.77
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Mujeres,2008,2008,-41504.03
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2024,2024,61154.83
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2023,2023,57221.12
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2022,2022,57488.36
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2021,2021,55829.66
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2020,2020,56481.61
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2019,2019,54357.93
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2018,2018,53379.93
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2017,2017,54199.45
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2016,2016,52959.98
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2015,2015,54024.87
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2014,2014,53084.89
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2013,2013,55348.54
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2012,2012,54195.64
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2011,2011,51612.34
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2010,2010,50426.25
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2009,2009,52190.69
D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Hombres,2008,2008,50177.13
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2024,2024,32362.61
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2023,2023,30957.29
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2022,2022,30444.93
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2021,2021,29277.93
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2020,2020,27854.25
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2019,2019,27486.42
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2018,2018,27289.63
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2017,2017,26937.32
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2016,2016,26319.91
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2015,2015,26340.27
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2014,2014,25959.23
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2013,2013,25291.38
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2012,2012,25188.51
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2011,2011,25570.26
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2010,2010,24972.27
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2009,2009,23617.24
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Ambos sexos,2008,2008,22590.49
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2024,2024,30047.33
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2023,2023,28399.96
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2022,2022,28501.84
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2021,2021,26520.12
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2020,2020,25020.33
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2019,2019,24622.26
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2018,2018,24302.84
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2017,2017,24010.74
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2016,2016,23184.64
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2015,2015,22616.21
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2014,2014,22345.48
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2013,2013,21693.7
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2012,2012,21670.86
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2011,2011,21065.6
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2010,2010,20981.76
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2009,2009,19280.18
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Mujeres,2008,2008,18508.17
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2024,2024,32944.02
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2023,2023,31618.62
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2022,2022,30972.7
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2021,2021,29983.61
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2020,2020,28548.11
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2019,2019,28214.35
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2018,2018,28074.77
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2017,2017,27628.19
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2016,2016,27154.16
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2015,2015,27340.59
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2014,2014,26846.4
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2013,2013,26208.7
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2012,2012,26070.16
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2011,2011,26724.73
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2010,2010,26020.4
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2009,2009,24745.68
E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Hombres,2008,2008,23720.73
F,Construcción,Ambos sexos,2024,2024,26965.09
F,Construcción,Ambos sexos,2023,2023,25469.87
F,Construcción,Ambos sexos,2022,2022,25149.41
F,Construcción,Ambos sexos,2021,2021,24136.94
F,Construcción,Ambos sexos,2020,2020,23104.64
F,Construcción,Ambos sexos,2019,2019,22789.3
F,Construcción,Ambos sexos,2018,2018,22971.05
F,Construcción,Ambos sexos,2017,2017,22607.96
F,Construcción,Ambos sexos,2016,2016,22163.46
F,Construcción,Ambos sexos,2015,2015,22660.82
F,Construcción,Ambos sexos,2014,2014,22608.41
F,Construcción,Ambos sexos,2013,2013,22720.53
F,Construcción,Ambos sexos,2012,2012,22686.24
F,Construcción,Ambos sexos,2011,2011,22541.0
F,Construcción,Ambos sexos,2010,2010,21962.13
F,Construcción,Ambos sexos,2009,2009,21774.7
F,Construcción,Ambos sexos,2008,2008,20706.74
F,Construcción,Mujeres,2024,2024,25817.08
F,Construcción,Mujeres,2023,2023,25326.53
F,Construcción,Mujeres,2022,2022,26258.91
F,Construcción,Mujeres,2021,2021,22640.24
F,Construcción,Mujeres,2020,2020,21188.0
F,Construcción,Mujeres,2019,2019,21388.78
F,Construcción,Mujeres,2018,2018,21919.0
F,Construcción,Mujeres,2017,2017,20588.67
F,Construcción,Mujeres,2016,2016,20361.67
F,Construcción,Mujeres,2015,2015,20060.54
F,Construcción,Mujeres,2014,2014,21483.17
F,Construcción,Mujeres,2013,2013,20636.21
F,Construcción,Mujeres,2012,2012,21441.66
F,Construcción,Mujeres,2011,2011,21029.69
F,Construcción,Mujeres,2010,2010,20189.84
F,Construcción,Mujeres,2009,2009,20011.47
F,Construcción,Mujeres,2008,2008,19873.24
F,Construcción,Hombres,2024,2024,27131.83
F,Construcción,Hombres,2023,2023,25489.41
F,Construcción,Hombres,2022,2022,25001.32
F,Construcción,Hombres,2021,2021,24361.97
F,Construcción,Hombres,2020,2020,23402.34
F,Construcción,Hombres,2019,2019,22997.41
F,Construcción,Hombres,2018,2018,23118.32
F,Construcción,Hombres,2017,2017,22927.3
F,Construcción,Hombres,2016,2016,22460.86
F,Construcción,Hombres,2015,2015,23113.93
F,Construcción,Hombres,2014,2014,22783.0
F,Construcción,Hombres,2013,2013,23067.15
F,Construcción,Hombres,2012,2012,22910.95
F,Construcción,Hombres,2011,2011,22783.96
F,Construcción,Hombres,2010,2010,22239.83
F,Construcción,Hombres,2009,2009,22067.19
F,Construcción,Hombres,2008,2008,20844.73
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2024,2024,25778.97
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2023,2023,24137.4
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2022,2022,23209.55
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2021,2021,22215.28
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2020,2020,21393.49
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2019,2019,21120.76
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2018,2018,21006.17
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2017,2017,20608.77
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2016,2016,19781.4
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2015,2015,19651.05
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2014,2014,19771.86
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2013,2013,19069.16
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2012,2012,19473.68
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2011,2011,19444.62
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2010,2010,19008.19
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2009,2009,19498.77
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Ambos sexos,2008,2008,18545.85
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2024,2024,22673.6
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2023,2023,21130.85
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2022,2022,20084.02
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2021,2021,19026.11
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2020,2020,18243.62
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2019,2019,17981.78
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2018,2018,17741.19
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2017,2017,17377.72
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2016,2016,16726.51
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2015,2015,16481.34
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2014,2014,16528.98
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2013,2013,16297.15
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2012,2012,16446.74
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2011,2011,16140.67
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2010,2010,15964.03
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2009,2009,16074.16
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Mujeres,2008,2008,15253.79
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2024,2024,28938.65
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2023,2023,27243.61
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2022,2022,26378.32
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2021,2021,25298.04
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2020,2020,24411.89
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2019,2019,24237.93
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2018,2018,24277.23
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2017,2017,23829.7
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2016,2016,22826.01
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2015,2015,22903.7
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2014,2014,22987.94
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2013,2013,22043.76
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2012,2012,22702.32
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2011,2011,22924.26
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2010,2010,22386.69
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2009,2009,22843.08
G,"Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas",Hombres,2008,2008,21673.4
